Time,Value,State,Quality,Reason,Status,Suppression Type
2025-12-18 18:20:59.935,-.03 In.,Low Low,Good,Value Change,,
2025-12-18 16:50:56.694,-.04 In.,Low Low,Good,Value Change,,
2025-12-18 16:20:55.664,-.03 In.,Low Low,Good,Value Change,,
2025-12-18 13:50:50.318,-.04 In.,Low Low,Good,Value Change,,
2025-12-18 13:20:49.182,-.05 In.,Low Low,Good,Value Change,,
2025-12-18 12:20:47.013,-.03 In.,Low Low,Good,Value Change,,
2025-12-18 11:50:45.979,-.06 In.,Low Low,Good,Value Change,,
2025-12-18 11:20:48.481,-.05 In.,Low Low,Good,Value Change,,
2025-12-18 10:50:47.442,-.04 In.,Low Low,Good,Value Change,,
2025-12-18 10:20:46.404,-.05 In.,Low Low,Good,Value Change,,
2025-12-17 20:20:16.174,-.03 In.,Low Low,Good,Value Change,,
2025-12-17 19:20:13.999,-.04 In.,Low Low,Good,Value Change,,
2025-12-17 18:20:11.837,-.03 In.,Low Low,Good,Value Change,,
2025-12-17 16:50:08.613,-.04 In.,Low Low,Good,Value Change,,
2025-12-17 15:50:06.529,-.03 In.,Low Low,Good,Value Change,,
2025-12-17 15:20:05.392,-.04 In.,Low Low,Good,Value Change,,
2025-12-17 14:50:04.356,-.03 In.,Low Low,Good,Value Change,,
2025-12-17 14:20:03.220,-.04 In.,Low Low,Good,Value Change,,
2025-12-17 10:49:58.800,-.03 In.,Low Low,Good,Value Change,,
2025-12-17 10:19:57.760,-.04 In.,Low Low,Good,Value Change,,
2025-12-16 22:19:31.919,-.03 In.,Low Low,Good,Value Change,,
2025-12-16 20:19:27.578,-.04 In.,Low Low,Good,Value Change,,
2025-12-16 17:19:21.149,-.03 In.,Low Low,Good,Value Change,,
2025-12-16 15:19:16.810,-.04 In.,Low Low,Good,Value Change,,
2025-12-16 11:49:09.241,-.03 In.,Low Low,Good,Value Change,,
2025-12-16 11:19:11.290,-.04 In.,Low Low,Good,Value Change,,
2025-12-16 10:19:09.108,-.03 In.,Low Low,Good,Value Change,,
2025-12-16 09:49:08.073,-.04 In.,Low Low,Good,Value Change,,
2025-12-16 09:19:06.937,-.02 In.,Low Low,Good,Value Change,,
2025-12-16 04:48:57.318,-.03 In.,Low Low,Good,Value Change,,
2025-12-16 04:18:56.182,-.04 In.,Low Low,Good,Value Change,,
2025-12-16 02:48:52.972,-.03 In.,Low Low,Good,Value Change,,
2025-12-16 01:18:49.766,-.04 In.,Low Low,Good,Value Change,,
2025-12-16 00:48:48.630,-.03 In.,Low Low,Good,Value Change,,
2025-12-16 00:18:47.593,-.04 In.,Low Low,Good,Value Change,,
2025-12-15 22:48:44.342,-.03 In.,Low Low,Good,Value Change,,
2025-12-15 22:18:43.263,-.04 In.,Low Low,Good,Value Change,,
2025-12-15 14:48:27.072,-.03 In.,Low Low,Good,Value Change,,
2025-12-15 14:18:26.037,-.04 In.,Low Low,Good,Value Change,,
2025-12-15 12:18:21.714,-.03 In.,Low Low,Good,Value Change,,
2025-12-15 11:48:42.197,-.04 In.,Low Low,Good,Value Change,,
2025-12-15 11:48:22.524,-.04 In.,Low Low,Good,Value Change,,
2025-12-15 11:48:22.524,-.04 In.,Low Low,Good,Value Change,,
2025-12-15 04:22:01.532,-.02 In.,Low Low,Good,Value Change,,
2025-12-15 03:52:00.394,-.03 In.,Low Low,Good,Value Change,,
2025-12-15 03:21:59.318,-.02 In.,Low Low,Good,Value Change,,
2025-12-15 02:21:57.143,-.03 In.,Low Low,Good,Value Change,,
2025-12-15 01:21:55.030,-.04 In.,Low Low,Good,Value Change,,
2025-12-15 00:51:53.960,-.03 In.,Low Low,Good,Value Change,,
2025-12-14 22:21:48.559,-.04 In.,Low Low,Good,Value Change,,
2025-12-14 20:51:45.360,-.03 In.,Low Low,Good,Value Change,,
2025-12-14 20:21:44.223,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 19:51:43.194,-.03 In.,Low Low,Good,Value Change,,
2025-12-14 17:21:37.756,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 16:21:35.593,-.03 In.,Low Low,Good,Value Change,,
2025-12-14 14:21:31.353,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 13:51:30.219,-.03 In.,Low Low,Good,Value Change,,
2025-12-14 13:21:29.183,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 12:51:28.046,-.03 In.,Low Low,Good,Value Change,,
2025-12-14 12:21:29.244,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 08:51:21.713,-.03 In.,Low Low,Good,Value Change,,
2025-12-14 08:21:20.581,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 05:51:15.214,-.03 In.,Low Low,Good,Value Change,,
2025-12-14 05:21:14.086,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 04:21:11.931,-.03 In.,Low Low,Good,Value Change,,
2025-12-14 03:51:10.895,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 03:21:09.765,-.03 In.,Low Low,Good,Value Change,,
2025-12-14 02:51:08.739,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 00:21:03.376,-.03 In.,Low Low,Good,Value Change,,
2025-12-13 23:51:02.243,-.04 In.,Low Low,Good,Value Change,,
2025-12-13 20:50:55.796,-.03 In.,Low Low,Good,Value Change,,
2025-12-13 19:50:53.622,-.04 In.,Low Low,Good,Value Change,,
2025-12-13 19:20:52.587,-.03 In.,Low Low,Good,Value Change,,
2025-12-13 18:50:51.453,-.04 In.,Low Low,Good,Value Change,,
2025-12-13 18:20:50.415,-.05 In.,Low Low,Good,Value Change,,
2025-12-13 15:50:45.045,-.04 In.,Low Low,Good,Value Change,,
2025-12-13 15:20:43.916,-.05 In.,Low Low,Good,Value Change,,
2025-12-13 14:50:42.881,-.04 In.,Low Low,Good,Value Change,,
2025-12-13 14:20:41.746,-.03 In.,Low Low,Good,Value Change,,
2025-12-13 13:50:40.712,-.04 In.,Low Low,Good,Value Change,,
2025-12-13 13:20:39.674,-.05 In.,Low Low,Good,Value Change,,
2025-12-13 12:50:38.521,-.04 In.,Low Low,Good,Value Change,,
2025-12-13 12:20:41.366,-.03 In.,Low Low,Good,Value Change,,
2025-12-13 10:20:37.021,-.04 In.,Low Low,Good,Value Change,,
2025-12-13 06:20:28.442,-.03 In.,Low Low,Good,Value Change,,
2025-12-13 05:20:26.274,-.04 In.,Low Low,Good,Value Change,,
2025-12-13 00:20:15.521,-.03 In.,Low Low,Good,Value Change,,
2025-12-12 22:50:12.226,-.04 In.,Low Low,Good,Value Change,,
2025-12-12 21:50:10.158,-.03 In.,Low Low,Good,Value Change,,
2025-12-12 21:20:09.021,-.04 In.,Low Low,Good,Value Change,,
2025-12-12 18:50:03.620,-.03 In.,Low Low,Good,Value Change,,
2025-12-12 18:20:02.582,-.04 In.,Low Low,Good,Value Change,,
2025-12-12 17:50:01.454,-.03 In.,Low Low,Good,Value Change,,
2025-12-12 16:49:59.346,-.04 In.,Low Low,Good,Value Change,,
2025-12-12 16:19:58.307,-.03 In.,Low Low,Good,Value Change,,
2025-12-12 13:19:51.817,-.04 In.,Low Low,Good,Value Change,,
2025-12-12 12:49:50.693,-.03 In.,Low Low,Good,Value Change,,
2025-12-12 12:19:52.293,-.04 In.,Low Low,Good,Value Change,,
2025-12-12 11:49:51.163,-.03 In.,Low Low,Good,Value Change,,
2025-12-12 10:19:47.966,-.04 In.,Low Low,Good,Value Change,,
2025-12-12 09:49:46.837,-.03 In.,Low Low,Good,Value Change,,
2025-12-12 08:49:44.770,-.04 In.,Low Low,Good,Value Change,,
2025-12-12 03:19:32.825,-.03 In.,Low Low,Good,Value Change,,
2025-12-12 02:49:31.789,-.02 In.,Low Low,Good,Value Change,,
2025-12-11 15:49:08.072,-.03 In.,Low Low,Good,Value Change,,
2025-12-11 15:19:07.036,-.04 In.,Low Low,Good,Value Change,,
2025-12-11 14:19:04.863,-.03 In.,Low Low,Good,Value Change,,
2025-12-11 13:19:02.699,-.04 In.,Low Low,Good,Value Change,,
2025-12-11 10:49:00.656,-.03 In.,Low Low,Good,Value Change,,
2025-12-11 10:18:59.523,-.04 In.,Low Low,Good,Value Change,,
2025-12-11 06:48:51.979,-.03 In.,Low Low,Good,Value Change,,
2025-12-11 05:18:48.775,-.04 In.,Low Low,Good,Value Change,,
2025-12-11 02:48:43.386,-.03 In.,Low Low,Good,Value Change,,
2025-12-11 02:18:42.259,-.02 In.,Low Low,Good,Value Change,,
2025-12-11 00:48:39.045,-.03 In.,Low Low,Good,Value Change,,
2025-12-11 00:18:38.007,-.02 In.,Low Low,Good,Value Change,,
2025-12-10 20:48:30.464,-.03 In.,Low Low,Good,Value Change,,
2025-12-10 20:18:29.332,-.04 In.,Low Low,Good,Value Change,,
2025-12-10 19:48:28.295,-.03 In.,Low Low,Good,Value Change,,
2025-12-10 19:18:27.259,-.04 In.,Low Low,Good,Value Change,,
2025-12-10 18:48:26.121,-.03 In.,Low Low,Good,Value Change,,
2025-12-10 17:18:22.924,-.04 In.,Low Low,Good,Value Change,,
2025-12-10 14:48:17.464,-.03 In.,Low Low,Good,Value Change,,
2025-12-10 14:18:16.432,-.04 In.,Low Low,Good,Value Change,,
2025-12-10 13:18:14.271,-.03 In.,Low Low,Good,Value Change,,
2025-12-10 12:48:13.244,-.04 In.,Low Low,Good,Value Change,,
2025-12-10 12:18:15.415,-.03 In.,Low Low,Good,Value Change,,
2025-12-10 07:48:05.690,-.04 In.,Low Low,Good,Value Change,,
2025-12-10 07:18:04.653,-.02 In.,Low Low,Good,Value Change,,
2025-12-10 05:18:00.322,-.03 In.,Low Low,Good,Value Change,,
2025-12-10 04:47:59.288,-.02 In.,Low Low,Good,Value Change,,
2025-12-10 00:17:49.557,-.03 In.,Low Low,Good,Value Change,,
2025-12-09 23:47:48.521,-.02 In.,Low Low,Good,Value Change,,
2025-12-09 23:17:47.380,-.03 In.,Low Low,Good,Value Change,,
2025-12-09 22:47:46.348,-.02 In.,Low Low,Good,Value Change,,
2025-12-09 19:47:39.842,-.03 In.,Low Low,Good,Value Change,,
2025-12-09 18:47:37.682,-.04 In.,Low Low,Good,Value Change,,
2025-12-09 18:17:36.644,-.03 In.,Low Low,Good,Value Change,,
2025-12-09 17:47:35.515,-.04 In.,Low Low,Good,Value Change,,
2025-12-09 17:17:34.476,-.03 In.,Low Low,Good,Value Change,,
2025-12-09 16:47:33.440,-.04 In.,Low Low,Good,Value Change,,
2025-12-09 15:47:31.268,-.03 In.,Low Low,Good,Value Change,,
2025-12-09 14:17:27.967,-.04 In.,Low Low,Good,Value Change,,
2025-12-09 13:47:26.932,-.03 In.,Low Low,Good,Value Change,,
2025-12-09 13:17:25.811,-.04 In.,Low Low,Good,Value Change,,
2025-12-09 12:47:24.775,-.03 In.,Low Low,Good,Value Change,,
2025-12-09 12:17:27.152,-.04 In.,Low Low,Good,Value Change,,
2025-12-09 08:17:18.456,-.03 In.,Low Low,Good,Value Change,,
2025-12-09 07:47:17.429,-.04 In.,Low Low,Good,Value Change,,
2025-12-09 07:17:16.297,-.03 In.,Low Low,Good,Value Change,,
2025-12-09 06:47:15.260,-.02 In.,Low Low,Good,Value Change,,
2025-12-09 06:17:14.133,-.04 In.,Low Low,Good,Value Change,,
2025-12-09 05:47:13.102,-.03 In.,Low Low,Good,Value Change,,
2025-12-09 05:17:11.975,-.04 In.,Low Low,Good,Value Change,,
2025-12-09 04:47:10.940,-.03 In.,Low Low,Good,Value Change,,
2025-12-09 03:17:07.730,-.04 In.,Low Low,Good,Value Change,,
2025-12-09 02:47:06.595,-.03 In.,Low Low,Good,Value Change,,
2025-12-09 02:17:05.557,-.04 In.,Low Low,Good,Value Change,,
2025-12-09 01:47:04.519,-.03 In.,Low Low,Good,Value Change,,
2025-12-09 00:17:01.213,-.04 In.,Low Low,Good,Value Change,,
2025-12-08 21:46:55.854,-.03 In.,Low Low,Good,Value Change,,
2025-12-08 21:16:54.824,-.02 In.,Low Low,Good,Value Change,,
2025-12-08 16:46:45.106,-.03 In.,Low Low,Good,Value Change,,
2025-12-08 14:46:40.770,-.04 In.,Low Low,Good,Value Change,,
2025-12-08 12:16:37.939,-.03 In.,Low Low,Good,Value Change,,
2025-12-08 11:46:36.803,-.02 In.,Low Low,Good,Value Change,,
2025-12-08 10:16:33.602,-.03 In.,Low Low,Good,Value Change,,
2025-12-08 09:46:32.525,-.04 In.,Low Low,Good,Value Change,,
2025-12-08 07:49:45.669,-.03 In.,Low Low,Good,Value Change,,
2025-12-07 23:46:10.944,-.03 In.,Low Low,Good,Value Change,,
2025-12-07 22:46:08.781,-.04 In.,Low Low,Good,Value Change,,
2025-12-07 22:16:07.760,-.02 In.,Low Low,Good,Value Change,,
2025-12-07 20:46:04.479,-.03 In.,Low Low,Good,Value Change,,
2025-12-07 19:46:02.334,-.04 In.,Low Low,Good,Value Change,,
2025-12-07 19:16:01.300,-.03 In.,Low Low,Good,Value Change,,
2025-12-07 18:15:59.103,-.04 In.,Low Low,Good,Value Change,,
2025-12-07 17:15:56.939,-.05 In.,Low Low,Good,Value Change,,
2025-12-07 16:45:55.902,-.03 In.,Low Low,Good,Value Change,,
2025-12-07 16:15:54.773,-.04 In.,Low Low,Good,Value Change,,
2025-12-07 15:45:53.740,-.03 In.,Low Low,Good,Value Change,,
2025-12-07 15:15:52.612,-.04 In.,Low Low,Good,Value Change,,
2025-12-07 13:45:49.409,-.03 In.,Low Low,Good,Value Change,,
2025-12-07 12:45:47.213,-.04 In.,Low Low,Good,Value Change,,
2025-12-07 12:15:49.804,-.03 In.,Low Low,Good,Value Change,,
2025-12-07 11:15:47.639,-.04 In.,Low Low,Good,Value Change,,
2025-12-07 10:45:46.601,-.03 In.,Low Low,Good,Value Change,,
2025-12-07 08:15:41.151,-.04 In.,Low Low,Good,Value Change,,
2025-12-06 19:45:14.277,-.03 In.,Low Low,Good,Value Change,,
2025-12-06 17:45:09.959,-.04 In.,Low Low,Good,Value Change,,
2025-12-06 17:15:08.829,-.05 In.,Low Low,Good,Value Change,,
2025-12-06 16:45:07.796,-.04 In.,Low Low,Good,Value Change,,
2025-12-06 16:15:06.666,-.03 In.,Low Low,Good,Value Change,,
2025-12-06 15:45:05.630,-.04 In.,Low Low,Good,Value Change,,
2025-12-06 14:45:03.470,-.03 In.,Low Low,Good,Value Change,,
2025-12-06 14:15:02.435,-.05 In.,Low Low,Good,Value Change,,
2025-12-06 13:15:00.243,-.04 In.,Low Low,Good,Value Change,,
2025-12-06 12:44:59.116,-.03 In.,Low Low,Good,Value Change,,
2025-12-06 12:15:00.829,-.05 In.,Low Low,Good,Value Change,,
2025-12-06 09:14:54.314,-.04 In.,Low Low,Good,Value Change,,
2025-12-05 22:14:30.622,-.03 In.,Low Low,Good,Value Change,,
2025-12-05 21:44:29.594,-.04 In.,Low Low,Good,Value Change,,
2025-12-05 09:44:07.364,-.03 In.,Low Low,Good,Value Change,,
2025-12-05 09:14:06.330,-.02 In.,Low Low,Good,Value Change,,
2025-12-05 00:43:48.008,-.03 In.,Low Low,Good,Value Change,,
2025-12-05 00:13:46.871,-.29 In.,Low Low,Good,Value Change,,
2025-12-04 23:13:44.708,-.28 In.,Low Low,Good,Value Change,,
2025-12-04 22:43:43.673,-.23 In.,Low Low,Good,Value Change,,
2025-12-04 22:13:42.540,-.22 In.,Low Low,Good,Value Change,,
2025-12-04 21:43:41.504,-.20 In.,Low Low,Good,Value Change,,
2025-12-04 21:13:40.477,-.18 In.,Low Low,Good,Value Change,,
2025-12-04 20:13:38.311,-.13 In.,Low Low,Good,Value Change,,
2025-12-04 19:43:37.175,-.10 In.,Low Low,Good,Value Change,,
2025-12-04 19:13:36.136,-.06 In.,Low Low,Good,Value Change,,
2025-12-04 18:43:35.000,-.07 In.,Low Low,Good,Value Change,,
2025-12-04 18:13:33.962,-.03 In.,Low Low,Good,Value Change,,
2025-12-04 17:43:32.839,-.02 In.,Low Low,Good,Value Change,,
2025-12-04 17:13:31.807,.02 In.,Normal,Good,Value Change,,
2025-12-04 16:43:30.771,.05 In.,Normal,Good,Value Change,,
2025-12-04 16:13:29.638,.12 In.,Normal,Good,Value Change,,
2025-12-04 15:43:28.604,.12 In.,Normal,Good,Value Change,,
2025-12-04 15:13:27.467,.14 In.,Normal,Good,Value Change,,
2025-12-04 14:43:26.429,.22 In.,Normal,Good,Value Change,,
2025-12-04 14:13:25.299,.26 In.,Normal,Good,Value Change,,
2025-12-04 13:43:24.257,.31 In.,Normal,Good,Value Change,,
2025-12-04 13:13:23.224,.38 In.,Normal,Good,Value Change,,
2025-12-04 12:43:22.090,.44 In.,Normal,Good,Value Change,,
2025-12-04 12:13:24.615,.45 In.,Normal,Good,Value Change,,
2025-12-04 11:43:23.480,.52 In.,Normal,Good,Value Change,,
2025-12-04 11:13:22.442,.58 In.,Normal,Good,Value Change,,
2025-12-04 10:43:21.318,.60 In.,Normal,Good,Value Change,,
2025-12-04 10:13:20.287,.67 In.,Normal,Good,Value Change,,
2025-12-04 09:43:19.155,.78 In.,Normal,Good,Value Change,,
2025-12-04 09:13:18.123,.83 In.,Normal,Good,Value Change,,
2025-12-04 08:43:16.993,.90 In.,Normal,Good,Value Change,,
2025-12-04 08:13:15.961,1.03 In.,Normal,Good,Value Change,,
2025-12-04 07:43:14.925,1.09 In.,Normal,Good,Value Change,,
2025-12-04 07:13:13.793,1.23 In.,Normal,Good,Value Change,,
2025-12-04 06:43:12.755,1.28 In.,Normal,Good,Value Change,,
2025-12-04 06:13:11.621,1.40 In.,Normal,Good,Value Change,,
2025-12-04 05:43:10.588,1.54 In.,Normal,Good,Value Change,,
2025-12-04 05:13:09.455,1.65 In.,Normal,Good,Value Change,,
2025-12-04 04:43:08.428,1.78 In.,Normal,Good,Value Change,,
2025-12-04 04:13:07.291,1.88 In.,Normal,Good,Value Change,,
2025-12-04 03:43:06.254,2.20 In.,Normal,Good,Value Change,,
2025-12-04 03:13:05.219,2.18 In.,Normal,Good,Value Change,,
2025-12-04 02:43:04.082,2.44 In.,Normal,Good,Value Change,,
2025-12-04 02:13:03.049,2.62 In.,Normal,Good,Value Change,,
2025-12-04 01:43:01.921,2.81 In.,Normal,Good,Value Change,,
2025-12-04 01:13:00.885,2.94 In.,Normal,Good,Value Change,,
2025-12-04 00:42:59.759,2.99 In.,Normal,Good,Value Change,,
2025-12-03 23:42:57.688,3.71 In.,High,Good,Value Change,,
2025-12-03 23:12:56.549,4.15 In.,High High,Good,Value Change,,
2025-12-03 22:42:55.517,4.54 In.,High High,Good,Value Change,,
2025-12-03 22:12:54.382,5.31 In.,Overrange,High : Engineering Units Exceeded,Value Change,,
2025-12-03 21:42:53.348,6.03 In.,Overrange,High : Engineering Units Exceeded,Value Change,,
2025-12-03 21:12:52.220,1.84 In.,Normal,Good,Value Change,,
2025-12-03 20:12:50.119,-.03 In.,Low Low,Good,Value Change,,
2025-12-03 18:42:46.822,-.04 In.,Low Low,Good,Value Change,,
2025-12-03 18:12:45.785,-.03 In.,Low Low,Good,Value Change,,
2025-12-03 17:42:44.753,-.04 In.,Low Low,Good,Value Change,,
2025-12-03 15:42:40.413,-.03 In.,Low Low,Good,Value Change,,
2025-12-03 15:12:39.291,-.04 In.,Low Low,Good,Value Change,,
2025-12-03 14:12:37.129,-.03 In.,Low Low,Good,Value Change,,
2025-12-03 13:42:36.094,-.02 In.,Low Low,Good,Value Change,,
2025-12-03 10:12:31.282,-.03 In.,Low Low,Good,Value Change,,
2025-12-03 09:42:30.151,-.04 In.,Low Low,Good,Value Change,,
2025-12-03 09:12:29.117,-.03 In.,Low Low,Good,Value Change,,
2025-12-03 08:12:26.957,-.02 In.,Low Low,Good,Value Change,,
2025-12-03 06:12:22.629,-.03 In.,Low Low,Good,Value Change,,
2025-12-03 05:42:21.594,-.02 In.,Low Low,Good,Value Change,,
2025-12-02 22:42:06.513,-.03 In.,Low Low,Good,Value Change,,
2025-12-02 22:12:05.384,-.02 In.,Low Low,Good,Value Change,,
2025-12-02 17:11:54.594,-.03 In.,Low Low,Good,Value Change,,
2025-12-02 16:41:53.559,-.04 In.,Low Low,Good,Value Change,,
2025-12-02 16:11:52.431,-.03 In.,Low Low,Good,Value Change,,
2025-12-02 14:41:49.228,-.04 In.,Low Low,Good,Value Change,,
2025-12-02 13:11:46.039,-.03 In.,Low Low,Good,Value Change,,
2025-12-02 12:41:44.908,-.05 In.,Low Low,Good,Value Change,,
2025-12-02 11:41:46.363,-.04 In.,Low Low,Good,Value Change,,
2025-12-02 09:41:42.034,-.03 In.,Low Low,Good,Value Change,,
2025-12-02 09:11:41.004,-.04 In.,Low Low,Good,Value Change,,
2025-12-02 08:41:39.966,-.03 In.,Low Low,Good,Value Change,,
2025-12-02 06:41:35.622,-.04 In.,Low Low,Good,Value Change,,
2025-12-02 04:41:31.288,-.05 In.,Low Low,Good,Value Change,,
2025-12-02 04:11:30.254,-.04 In.,Low Low,Good,Value Change,,
2025-12-02 03:41:29.120,-.03 In.,Low Low,Good,Value Change,,
2025-12-02 03:11:28.084,-.04 In.,Low Low,Good,Value Change,,
2025-12-02 01:41:24.882,-.03 In.,Low Low,Good,Value Change,,
2025-12-02 01:11:23.745,-.04 In.,Low Low,Good,Value Change,,
2025-12-02 00:41:22.716,-.24 In.,Low Low,Good,Value Change,,
2025-12-02 00:11:21.586,-.21 In.,Low Low,Good,Value Change,,
2025-12-01 23:41:20.557,-.20 In.,Low Low,Good,Value Change,,
2025-12-01 23:11:19.429,-.19 In.,Low Low,Good,Value Change,,
2025-12-01 22:41:18.397,-.16 In.,Low Low,Good,Value Change,,
2025-12-01 22:11:17.264,-.11 In.,Low Low,Good,Value Change,,
2025-12-01 21:41:16.225,-.10 In.,Low Low,Good,Value Change,,
2025-12-01 21:11:15.094,-.07 In.,Low Low,Good,Value Change,,
2025-12-01 20:41:14.055,-.03 In.,Low Low,Good,Value Change,,
2025-12-01 20:11:13.017,.00 In.,Low Low,Good,Value Change,,
2025-12-01 19:41:11.880,.05 In.,Normal,Good,Value Change,,
2025-12-01 19:11:10.844,.07 In.,Normal,Good,Value Change,,
2025-12-01 18:41:09.718,.14 In.,Normal,Good,Value Change,,
2025-12-01 18:11:08.679,.18 In.,Normal,Good,Value Change,,
2025-12-01 17:41:07.547,.26 In.,Normal,Good,Value Change,,
2025-12-01 17:11:06.512,.29 In.,Normal,Good,Value Change,,
2025-12-01 16:41:05.481,.35 In.,Normal,Good,Value Change,,
2025-12-01 16:11:04.343,.43 In.,Normal,Good,Value Change,,
2025-12-01 15:41:03.309,.46 In.,Normal,Good,Value Change,,
2025-12-01 15:11:02.176,.55 In.,Normal,Good,Value Change,,
2025-12-01 14:41:01.141,.64 In.,Normal,Good,Value Change,,
2025-12-01 14:11:00.009,.72 In.,Normal,Good,Value Change,,
2025-12-01 13:40:58.971,.79 In.,Normal,Good,Value Change,,
2025-12-01 13:12:22.542,.97 In.,Normal,Good,Value Change,,
2025-11-26 17:37:05.087,-.03 In.,Low Low,Good,Value Change,,
2025-11-26 17:07:04.060,-.02 In.,Low Low,Good,Value Change,,
2025-11-26 15:06:59.723,-.03 In.,Low Low,Good,Value Change,,
2025-11-26 14:36:58.593,-.02 In.,Low Low,Good,Value Change,,
2025-11-26 14:06:57.562,-.03 In.,Low Low,Good,Value Change,,
2025-11-26 13:36:56.527,-.04 In.,Low Low,Good,Value Change,,
2025-11-26 13:06:55.391,-.03 In.,Low Low,Good,Value Change,,
2025-11-26 12:06:56.182,-.04 In.,Low Low,Good,Value Change,,
2025-11-26 10:06:51.897,-.03 In.,Low Low,Good,Value Change,,
2025-11-26 09:36:50.857,-.02 In.,Low Low,Good,Value Change,,
2025-11-26 08:36:48.692,-.03 In.,Low Low,Good,Value Change,,
2025-11-26 08:06:47.556,-.02 In.,Low Low,Good,Value Change,,
2025-11-26 05:06:41.155,-.03 In.,Low Low,Good,Value Change,,
2025-11-26 04:36:40.018,-.04 In.,Low Low,Good,Value Change,,
2025-11-26 04:06:38.982,-.03 In.,Low Low,Good,Value Change,,
2025-11-26 03:36:37.849,-.04 In.,Low Low,Good,Value Change,,
2025-11-26 03:06:36.815,-.03 In.,Low Low,Good,Value Change,,
2025-11-26 02:36:35.680,-.04 In.,Low Low,Good,Value Change,,
2025-11-26 02:06:34.642,-.03 In.,Low Low,Good,Value Change,,
2025-11-26 01:06:32.474,-.04 In.,Low Low,Good,Value Change,,
2025-11-25 18:36:18.514,-.03 In.,Low Low,Good,Value Change,,
2025-11-25 18:06:17.386,-.04 In.,Low Low,Good,Value Change,,
2025-11-25 17:36:16.357,-.03 In.,Low Low,Good,Value Change,,
2025-11-25 15:36:12.020,-.04 In.,Low Low,Good,Value Change,,
2025-11-25 13:06:06.676,-.03 In.,Low Low,Good,Value Change,,
2025-11-25 12:36:05.547,-.04 In.,Low Low,Good,Value Change,,
2025-11-25 12:26:46.315,-.03 In.,Low Low,Good,Value Change,,
2025-11-24 03:34:59.646,-.03 In.,Low Low,Good,Value Change,,
2025-11-24 02:04:56.337,-.04 In.,Low Low,Good,Value Change,,
2025-11-24 01:34:55.301,-.02 In.,Low Low,Good,Value Change,,
2025-11-24 00:04:52.004,-.04 In.,Low Low,Good,Value Change,,
2025-11-23 22:34:48.810,-.03 In.,Low Low,Good,Value Change,,
2025-11-23 22:04:47.781,-.04 In.,Low Low,Good,Value Change,,
2025-11-23 21:34:46.656,-.03 In.,Low Low,Good,Value Change,,
